"id","class","category"
56300,3,1
56070,3,1
56061,3,1
56081,3,1
56080,3,1
55292,3,1
57383,3,1
41240,3,1
55066,3,1
55122,3,1
55092,3,1
55166,3,1
135892,3,1
928,3,1
40785,3,1
929,3,1
979,3,1
977,3,1
136128,3,1
1098,3,1
55219,3,1
1099,3,1
55232,3,1
58199,3,1
58212,3,1
58213,3,1
58218,3,1
58227,3,1
58228,3,1
3169,3,1
135747,3,1
55171,3,1
136124,3,1
55195,3,1
136028,3,1
55210,3,1
1301,3,1
57675,3,1
55052,3,1
136051,3,1
55117,3,1
54466,3,1
54475,3,1
54477,3,1
164782,3,1
54482,3,1
54484,3,1
54485,3,1
59379,3,1
54371,3,1
176285,3,1
54416,3,1
54424,3,1
2296,3,1
2297,3,1
56325,3,1
2298,3,1
54511,3,1
54512,3,1
54555,3,1
54556,3,1
54559,3,1
57696,3,1
23900,3,1
59132,3,1
59083,3,1
2648,3,1
59134,3,1
2647,3,1
59085,3,1
59087,3,1
59088,3,1
56331,3,1
57505,3,1
135906,3,1
59146,3,1
59155,3,1
18435631,3,1
59165,3,1
59164,3,1
59172,3,1
59178,3,1
59182,3,1
59184,3,1
61899,3,1
59191,3,1
59190,3,1
59194,3,1
59201,3,1
59206,3,1
59207,3,1
61901,3,1
54446,3,1
57392,3,1
57399,3,1
57388,3,1
49454520,3,1
57389,3,1
49459837,3,1
57412,3,1
57416,3,1
49546929,3,1
49543547,3,1
49546338,3,1
57434,3,1
57578,3,1
59497,3,1
57540,3,1
57713,3,1
3070,3,1
58784,3,1
190987,3,1
56091,3,1
4055,3,1
3776,3,1
54405,3,1
55031,3,1
54908,3,1
54957,3,1
54917,3,1
54937,3,1
54990,3,1
54911,3,1
54931,3,1
56341,3,1
136066,3,1
55577,3,1
55671,3,1
135968,3,1
4657,3,1
136075,3,1
59230,3,1
54948,3,1
54987,3,1
55001,3,1
58250,3,1
58254,3,1
57781,3,1
57769,3,1
41041,3,1
57960,3,1
57796,3,1
58475,3,1
58449,3,1
56405,3,1
56426,3,1
56468,3,1
56551,3,1
56478,3,1
56891,3,1
56748,3,1
56882,3,1
56847,3,1
56921,3,1
56910,3,1
56994,3,1
57060,3,1
41045,3,1
55305,3,1
136036,3,1
61805,3,1
57803,3,1
55665,3,1
59239,3,1
59241,3,1
59242,3,1
59545,3,1
186065,3,1
55312,3,1
54710,3,1
54758,3,1
55561,3,1
56419,3,1
56437,3,1
7149,3,1
56637,3,1
29472,3,1
56714,3,1
56719,3,1
56727,3,1
56770,3,1
56774,3,1
56794,3,1
56842,3,1
56915,3,1
56858,3,1
56922,3,1
57023,3,1
56928,3,1
57030,3,1
57054,3,1
57037,3,1
135835,3,1
57073,3,1
57074,3,1
135865,3,1
59263,3,1
59267,3,1
59266,3,1
8391,3,1
8392,3,1
39262,3,1
59272,3,1
59284,3,1
8393,3,1
59278,3,1
55552,3,1
55699,3,1
55606,3,1
55523,3,1
57818,3,1
55322,3,1
55323,3,1
61822,3,1
55328,3,1
55330,3,1
55333,3,1
55336,3,1
55338,3,1
55353,3,1
9032,3,1
57480,3,1
57458,3,1
57472,3,1
57517,3,1
57489,3,1
135867,3,1
57522,3,1
57518,3,1
57520,3,1
57523,3,1
57524,3,1
57525,3,1
49565720,3,1
54481,3,1
58859,3,1
48101220,3,1
57490,3,1
66390706,3,1
59281,3,1
41046,3,1
55280,3,1
58303,3,1
55015,3,1
55019,3,1
55025,3,1
10304,3,1
10305,3,1
55691,3,1
55540,3,1
55607,3,1
55678,3,1
55049,3,1
55137,3,1
55164,3,1
59090,3,1
59091,3,1
59106,3,1
59103,3,1
10617,3,1
56155,3,1
69119678,3,1
63742698,3,1
56131,3,1
48081228,3,1
69192627,3,1
56184,3,1
56220,3,1
56198,3,1
69119640,3,1
56568,3,1
57831,3,1
55502,3,1
59628,3,1
59631,3,1
54941,3,1
136078,3,1
54698,3,1
61751,3,1
58311,3,1
58551,3,1
58407,3,1
59371,3,1
61906,3,1
57838,3,1
57840,3,1
56225,3,1
57845,3,1
56230,3,1
57851,3,1
57856,3,1
11451,3,1
56298,3,1
57542,3,1
57543,3,1
57550,3,1
57547,3,1
57548,3,1
57552,3,1
57553,3,1
46255743,3,1
54428,3,1
54426,3,1
54430,3,1
54437,3,1
54431,3,1
54439,3,1
57149,3,1
136080,3,1
57153,3,1
57562,3,1
48101669,3,1
61840,3,1
57566,3,1
57573,3,1
56260,3,1
76317600,3,1
56275,3,1
56279,3,1
56286,3,1
58326,3,1
40799,3,1
58334,3,1
58339,3,1
41233,3,1
58351,3,1
58319,3,1
41232,3,1
58563,3,1
58575,3,1
58653,3,1
58662,3,1
58664,3,1
58684,3,1
58718,3,1
58746,3,1
58731,3,1
12143,3,1
41028,3,1
55710,3,1
55718,3,1
41033,3,1
41037,3,1
55733,3,1
55750,3,1
41038,3,1
55760,3,1
59113,3,1
61918,3,1
41241,3,1
57209,3,1
57108,3,1
55249,3,1
55251,3,1
57446,3,1
57450,3,1
57447,3,1
136048,3,1
136059,3,1
57630,3,1
57637,3,1
57647,3,1
57583,3,1
54820,3,1
54823,3,1
54824,3,1
54825,3,1
58369,3,1
58370,3,1
54694,3,1
13198,3,1
54787,3,1
54834,3,1
58383,3,1
58382,3,1
58384,3,1
57884,3,1
13595,3,1
178176,3,1
54616,3,1
58389,3,1
58429,3,1
58432,3,1
58437,3,1
14734,3,1
59450,3,1
14735,3,1
59294,3,1
59295,3,1
59303,3,1
59301,3,1
58397,3,1
58398,3,1
58401,3,1
55766,3,1
54947,3,1
55784,3,1
54954,3,1
54981,3,1
54965,3,1
54962,3,1
54982,3,1
54989,3,1
54988,3,1
54992,3,1
41225,3,1
57185,3,1
190997,3,1
58613,3,1
58627,3,1
58631,3,1
58676,3,1
59305,3,1
58226,3,1
55186,3,1
136181,3,1
57589,3,1
57590,3,1
57593,3,1
57594,3,1
57600,3,1
57909,3,1
54850,3,1
57903,3,1
54849,3,1
54851,3,1
57932,3,1
54852,3,1
54853,3,1
54854,3,1
54859,3,1
55810,3,1
54346,3,1
59109,3,1
58446,3,1
136159,3,1
56291,3,1
59458,3,1
54867,3,1
54868,3,1
54871,3,1
54870,3,1
58577,3,1
58592,3,1
54634,3,1
54656,3,1
54657,3,1
54776,3,1
58809,3,1
58810,3,1
58824,3,1
58846,3,1
58838,3,1
58851,3,1
58814,3,1
58856,3,1
26438,3,1
40798,3,1
58891,3,1
58899,3,1
58884,3,1
58923,3,1
58930,3,1
58936,3,1
58121,3,1
58103,3,1
58149,3,1
58140,3,1
58143,3,1
57201,3,1
57211,3,1
57240,3,1
17524,3,1
17528,3,1
58460,3,1
58462,3,1
29591,3,1
58470,3,1
29451,3,1
58477,3,1
29450,3,1
17553,3,1
58481,3,1
59333,3,1
59330,3,1
61904,3,1
17631,3,1
59347,3,1
17632,3,1
59350,3,1
17629,3,1
59355,3,1
61905,3,1
57968,3,1
61919,3,1
56393,3,1
56400,3,1
56460,3,1
56461,3,1
56467,3,1
56476,3,1
56479,3,1
56503,3,1
56488,3,1
56517,3,1
56519,3,1
136061,3,1
56520,3,1
135745,3,1
56534,3,1
56559,3,1
56563,3,1
56571,3,1
56576,3,1
56583,3,1
56584,3,1
56585,3,1
56597,3,1
56604,3,1
56606,3,1
56657,3,1
56626,3,1
56676,3,1
56668,3,1
56692,3,1
61813,3,1
56787,3,1
56778,3,1
56798,3,1
56791,3,1
56816,3,1
56817,3,1
56852,3,1
56833,3,1
56849,3,1
56841,3,1
56865,3,1
61817,3,1
56893,3,1
56896,3,1
56905,3,1
56886,3,1
56923,3,1
56912,3,1
56985,3,1
56960,3,1
56962,3,1
56953,3,1
56929,3,1
57018,3,1
136083,3,1
57036,3,1
57040,3,1
57039,3,1
57061,3,1
18377,3,1
59378,3,1
59374,3,1
61908,3,1
59111,3,1
136191,3,1
61881,3,1
18583,3,1
58750,3,1
136053,3,1
57199,3,1
57200,3,1
136165,3,1
136030,3,1
57226,3,1
136104,3,1
57215,3,1
57230,3,1
58488,3,1
41237,3,1
58427,3,1
58424,3,1
58438,3,1
58439,3,1
19156,3,1
136113,3,1
58646,3,1
19179,3,1
193431,3,1
58917,3,1
58823,3,1
187830,3,1
58912,3,1
58909,3,1
58847,3,1
58971,3,1
58980,3,1
58994,3,1
48101133,3,1
48100899,3,1
136056,3,1
3177,3,1
135882,3,1
54675,3,1
54742,3,1
54751,3,1
54752,3,1
135985,3,1
19513,3,1
49581234,3,1
49585498,3,1
59437,3,1
54943,3,1
54997,3,1
59464,3,1
19845,3,1
58623,3,1
58739,3,1
58000,3,1
54732,3,1
54786,3,1
57611,3,1
57613,3,1
57621,3,1
57617,3,1
57623,3,1
135825,3,1
20455,3,1
20456,3,1
41052,3,1
57487,3,1
57502,3,1
49582559,3,1
56033,3,1
56037,3,1
56412,3,1
56464,3,1
56524,3,1
56670,3,1
56508,3,1
56785,3,1
56786,3,1
58769,3,1
58771,3,1
58724,3,1
56570,3,1
57324,3,1
57340,3,1
57329,3,1
136017,3,1
57341,3,1
57342,3,1
57353,3,1
21584,3,1
57349,3,1
135889,3,1
57367,3,1
57369,3,1
21622,3,1
56045,3,1
48099998,3,1
58805,3,1
58804,3,1
26156,3,1
59415,3,1
21817,3,1
55489,3,1
47144426,3,1
59484,3,1
59488,3,1
57988,3,1
57991,3,1
55002,3,1
54899,3,1
56433,3,1
56420,3,2
56447,3,2
56389,3,2
56487,3,2
56518,3,2
56483,3,2
56552,3,2
56557,3,2
56529,3,2
56569,3,2
56593,3,2
56600,3,2
56662,3,2
56619,3,2
56614,3,2
56666,3,2
56683,3,2
56673,3,2
56723,3,2
56738,3,2
56769,3,2
56804,3,2
56771,3,2
56762,3,2
56832,3,2
56845,3,2
56884,3,2
56880,3,2
194803,3,2
56904,3,2
56957,3,2
56961,3,2
56966,3,2
56971,3,2
57005,3,2
56974,3,2
57016,3,2
57046,3,2
135988,3,2
57983,3,2
136142,3,2
57981,3,2
