"id","class","category"
"46003","11","3"
"32975","12","3"
"39527","11","3"
"22691932","1","3"
"30987","12","3"
"37906","11","3"
"39528","11","3"
"22697021","1","3"
"61634","11","3"
"43576","11","3"
"162058","11","3"
"61633","11","3"
"39529","11","3"
"44113","11","3"
"44635","7","3"
"44636","7","3"
"44632","7","3"
"44158","11","3"
"44634","7","3"
"196745","9","3"
"40958","11","3"
"54084606","10","3"
"54081976","10","3"
"203778","11","3"
"201762","10","3"
"44461","4","3"
"46530","11","3"
"46531","11","3"
"44462","4","3"
"162004","11","3"
"162344","11","3"
"2116","7","3"
"20639917","6","3"
"55257","3","3"
"55104","3","3"
"55040","3","3"
"184173","11","3"
"152782","11","3"
"158403","11","3"
"165208","11","3"
"91150858","11","3"
"174664","3","3"
"175360","3","3"
"2119","3","3"
"61860","3","3"
"16770720","3","3"
"54389","3","3"
"54377","3","3"
"54141959","11","3"
"103771879","1","3"
"20659685","6","3"
"54142129","11","3"
"54142204","11","3"
"54142278","11","3"
"46296","10","3"
"62698341","11","3"
"200697","11","3"
"44265","9","3"
"103636267","11","3"
"103635724","11","3"
"68501433","11","3"
"68501447","11","3"
"68501480","11","3"
"68501379","11","3"
"199630","12","3"
"68501534","11","3"
"78774453","12","3"
"199912","12","3"
"68501407","11","3"
"78774610","12","3"
"80229055","12","3"
"80229074","12","3"
"67373229","12","3"
"78774640","12","3"
"78775516","12","3"
"199822","12","3"
"45128","10","3"
"38195","10","3"
"44079","10","3"
"45134","10","3"
"46477","11","3"
"156656","7","3"
"43128","11","3"
"199954","11","3"
"199931","11","3"
"199949","11","3"
"199944","11","3"
"61650","11","3"
"199947","11","3"
"199936","11","3"
"61651","11","3"
"199953","11","3"
"162304","11","3"
"199948","11","3"
"200625","11","3"
"19892102","11","3"
"19892697","11","3"
"199924","11","3"
"200624","11","3"
"161934","11","3"
"199933","11","3"
"162007","11","3"
"49829728","4","3"
"38962","10","3"
"9014","2","3"
"9016","2","3"
"46862","4","3"
"34373","11","3"
"34375","11","3"
"34320","11","3"
"34381","11","3"
"152743","11","3"
"31087","11","3"
"54420","3","3"
"39922","0","3"
"2286","0","3"
"135446","0","3"
"39921","0","3"
"48153841","11","3"
"43901","0","3"
"39923","0","3"
"39961","0","3"
"39919","0","3"
"54487","3","3"
"39920","0","3"
"54488","3","3"
"54490","3","3"
"18435521","3","3"
"54489","3","3"
"54491","3","3"
"54492","3","3"
"54493","3","3"
"54498","3","3"
"54495","3","3"
"54494","3","3"
"54496","3","3"
"186064","3","3"
"54499","3","3"
"54500","3","3"
"54505","3","3"
"54502","3","3"
"54501","3","3"
"54504","3","3"
"136162","3","3"
"54506","3","3"
"54507","3","3"
"54513","3","3"
"54508","3","3"
"158466","3","3"
"54509","3","3"
"54510","3","3"
"18435526","3","3"
"54517","3","3"
"54516","3","3"
"54514","3","3"
"54515","3","3"
"54523","3","3"
"54524","3","3"
