"id","class","category"
"6862","6","4"
"43920","12","4"
"6917","7","4"
"6923","0","4"
"82337482","0","4"
"22720738","1","4"
"62307504","1","4"
"7028","6","4"
"7029","6","4"
"22690733","1","4"
"7584","7","4"
"7589","7","4"
"7590","7","4"
"7591","7","4"
"40100","7","4"
"7593","7","4"
"40101","7","4"
"40102","7","4"
"7595","7","4"
"7592","7","4"
"7594","7","4"
"7596","7","4"
"7597","7","4"
"7705","4","4"
"7864","9","4"
"7863","9","4"
"7587","7","4"
"7869","9","4"
"7868","9","4"
"7872","9","4"
"7892","9","4"
"7879","9","4"
"7874","9","4"
"7880","9","4"
"7881","9","4"
"7886","9","4"
"7895","9","4"
"7888","9","4"
"7890","9","4"
"7962","0","4"
"7957","0","4"
"8000","7","4"
"12081","2","4"
"8128","4","4"
"22728889","1","4"
"201472","9","4"
"33555","11","4"
"162307","11","4"
"135505","4","4"
"8431","4","4"
"44127","11","4"
"8432","4","4"
"8433","4","4"
"37924","11","4"
"22731930","1","4"
"1292","7","4"
"39158","12","4"
"22710840","1","4"
"103811601","1","4"
"22728769","1","4"
"8706","4","4"
"31675","11","4"
"22728763","1","4"
"8891","4","4"
"8888","4","4"
"135637","4","4"
"8953","7","4"
"8954","7","4"
"8987","0","4"
"8980","0","4"
"9000","6","4"
"9003","0","4"
"9004","0","4"
"9066","9","4"
"22704724","1","4"
"173096","9","4"
"9183","4","4"
"37958","11","4"
"9244","6","4"
"9179","7","4"
"9329","7","4"
"9392","7","4"
"41027","7","4"
"38848","11","4"
"9535","7","4"
"9597","7","4"
"9598","7","4"
"9599","7","4"
"22693621","1","4"
"9602","7","4"
"9601","7","4"
"9600","7","4"
"9701","7","4"
"9700","7","4"
"9765","7","4"
"9766","7","4"
"9768","7","4"
"9767","7","4"
"9769","7","4"
"9771","7","4"
"155676","7","4"
"9770","7","4"
"156503","7","4"
"9809","6","4"
"9808","6","4"
"67379124","11","4"
"103823595","1","4"
"22708091","1","4"
"35092","11","4"
"10034","0","4"
"10025","0","4"
"30774","11","4"
"30397","11","4"
"33556","11","4"
"35153","11","4"
"103829706","1","4"
"40782","0","4"
"40783","0","4"
"10168","0","4"
"10182","7","4"
"21460734","9","4"
"10254","2","4"
"33469","11","4"
"10273","4","4"
"10303","0","4"
"184605","7","4"
"10345","6","4"
"10332","6","4"
"10637","6","4"
"10641","6","4"
"10640","6","4"
"10639","6","4"
"22692455","1","4"
"41254","9","4"
"22692450","1","4"
"22728740","1","4"
"22692447","1","4"
"59445","3","4"
"33660","11","4"
"10815","7","4"
"31176","11","4"
"10816","7","4"
"3172","3","4"
"155726","7","4"
"10859","0","4"
"10860","0","4"
"22697307","1","4"
"10946","0","4"
"11038","0","4"
"30777","11","4"
"11073","6","4"
"11160","0","4"
"11163","0","4"
"11197","7","4"
"136452","0","4"
"11196","7","4"
"75306422","2","4"
"11251","9","4"
"11388","2","4"
"11410","2","4"
"11389","2","4"
"177653","7","4"
"11459","7","4"
"62798275","11","4"
"62798292","11","4"
"11537","6","4"
"11633","0","4"
"11577","4","4"
"11773","7","4"
"11774","7","4"
"11775","7","4"
"11776","7","4"
"11777","7","4"
"11778","7","4"
"11786","7","4"
"11784","7","4"
"11781","7","4"
"11896","7","4"
"11895","7","4"
"11788","7","4"
"11919","6","4"
"11932","7","4"
"11931","7","4"
"11934","6","4"
"11993","9","4"
"32074","11","4"
"12243","7","4"
"19148","3","4"
"12242","7","4"
"22728847","1","4"
"62798304","11","4"
"22728844","1","4"
"12382","7","4"
"103824105","1","4"
"12526","7","4"
"197874","5","4"
"12625","0","4"
"12651","0","4"
"33655","11","4"
"199495","6","4"
"18979","7","4"
"22728866","1","4"
"22728856","1","4"
"22728861","1","4"
"22685258","1","4"
"12879","7","4"
"12882","7","4"
"12883","7","4"
"12884","7","4"
"12885","7","4"
"12886","7","4"
"12887","7","4"
"12889","7","4"
"12888","7","4"
"12922","6","4"
"12926","9","4"
"12890","7","4"
"12944","6","4"
"12953","6","4"
"41213","7","4"
"12980","0","4"
"136657","0","4"
"12981","0","4"
"51269349","6","4"
"33670","11","4"
"33664","11","4"
"33665","11","4"
"97905834","11","4"
"33673","11","4"
"33675","11","4"
"21460777","9","4"
"13132","0","4"
"184749","7","4"
"22680496","1","4"
"22691086","1","4"
"73","4","4"
"22704329","1","4"
"22704342","1","4"
"22704335","1","4"
"22728746","1","4"
"22704323","1","4"
"39291","4","4"
"22708559","1","4"
"22708564","1","4"
"62798327","11","4"
"22707354","1","4"
"33796","11","4"
"14316","9","4"
"14318","7","4"
"58390","3","4"
"22710836","1","4"
"22728841","1","4"
"22728851","1","4"
"14483","6","4"
"39179","12","4"
"13655","0","4"
