"id","class","category"
22695605,1,1
22695494,1,1
22695553,1,1
22695547,1,1
22695561,1,1
22682510,1,1
22724510,1,1
103871334,1,1
22714791,1,1
22714696,1,1
22714826,1,1
22714839,1,1
22728387,1,1
22683542,1,1
22727941,1,1
22686507,1,1
22686581,1,1
22679430,1,1
22691975,1,1
22685360,1,1
22697200,1,1
22679545,1,1
22700081,1,1
22700303,1,1
22700300,1,1
22691024,1,1
22691061,1,1
22691042,1,1
22719618,1,1
22715170,1,1
22732147,1,1
22686231,1,1
22686395,1,1
22686342,1,1
22686325,1,1
22686296,1,1
22686209,1,1
22686403,1,1
22686251,1,1
22686246,1,1
22686215,1,1
22686387,1,1
22721129,1,1
22701847,1,1
22703786,1,1
22703783,1,1
22693928,1,1
22727280,1,1
22680280,1,1
22680306,1,1
22680214,1,1
22685516,1,1
22679869,1,1
22679886,1,1
22687699,1,1
22717663,1,1
22692109,1,1
22682444,1,1
22718611,1,1
22718582,1,1
22718591,1,1
22692073,1,1
22692064,1,1
22682824,1,1
22713737,1,1
22713830,1,1
22699767,1,1
22705629,1,1
22710502,1,1
22710485,1,1
22678122,1,1
22678132,1,1
22686853,1,1
22696048,1,1
22696042,1,1
22692581,1,1
22692552,1,1
22685548,1,1
22679063,1,1
22727395,1,1
22679038,1,1
22679029,1,1
22715783,1,1
22698182,1,1
22698195,1,1
22724899,1,1
22724917,1,1
22702250,1,1
22724718,1,1
22692556,1,1
22700340,1,1
22736232,1,1
22680358,1,1
22697583,1,1
22692039,1,1
22722567,1,1
22722198,1,1
22722025,1,1
22701272,1,1
22685919,1,1
22682931,1,1
22714480,1,1
22679954,1,1
22679929,1,1
22689002,1,1
22727019,1,1
22727029,1,1
22682638,1,1
22692129,1,1
22695909,1,1
22695763,1,1
22695936,1,1
22732235,1,1
22682585,1,1
22684784,1,1
22728429,1,1
103779336,1,1
103779235,1,1
22717180,1,1
22724537,1,1
22709717,1,1
22729082,1,1
22681917,1,1
22681920,1,1
22681914,1,1
22729471,1,1
